region_rus,year,basket,depr,gender,grp,invest,manuf,middle,mining,old,pat_inv,pat_mod,pop,RD_exp,stud,unem,vig
Московская область,2009,8481.4,38.59457812729551,1178,1519446.3,380061,1032253,62.3,9612,23.60000000000001,1351,824,6991.1,54242.971,181.3,4.8,8621
Московская область,2010,9455.3,37.7,1169,1832867.3,394284,1241243,62,7184,23.7,1065,791,7065.2,64980.6,168.4,3.3,8600
Московская область,2011,9974.9,39.2,1168,2176795.3,449666,1425058,61.6,7456,23.9,926,793,7152.4,80137.9,156.6,3.7,8371
Московская область,2012,10857.7,39.7,1166,2357081.9,516872,1528670,61.1,8514,23.9,1008,748,7001.6,84645.4,145.1,2.9,7822
Московская область,2013,11656.5,40.5,1165,2545951.5,587645,1611823,60.5,9101,24.1,1425,851,7090.9,93252.4,145.7,2.8,7809
Московская область,2014,13195.8,41.3,1165,2742886.1,644830,1767159,59.8,10078,24.3,1552,786,7182.3,103827.2,130.1,2.7,8178
Московская область,2015,14753.1,42.2,1165,3180924.6,623918,2086349,58.9,15495,24.6,1245,511,7274.8,111318.2,112,3.3,7944
Московская область,2016,15706,41.9,1164,4206506,621176.101,2115619,58.2,12273,24.7,961,549,7371.1,107311.1,86.8,3.3,8086
Московская область,2017,16561,45,1162,4290261.2,699918.477,NA,57.5,NA,24.9,1436,558,7463.4,119715.9,77.1,3.2,7667
Московская область,2018,17163.2,45.5,1161,4644635,945424.1,NA,57,NA,25.1,2204,649,7551.5,124272.58709999999,81.8,2.7,8232
Московская область,2019,17650,43.8,1158,5128439.1,1090731.562,NA,57.9,NA,24,1338,585,7645.2,121838.0771,81,2.7,8103
Московская область,2020,18604.46,44.8,1159,NA,1052464.705,NA,57.7,NA,24,1211,450,7699.6,138086.6,78.7,3.6,7996
Орловская область,2000,1878.8,41.291892137692685,1183,22160.8,4881,NA,58,NA,24,80,20,880.4,67.4,32,8.6,126
Орловская область,2001,2230.2,41.69211690451071,1188,27624.8,5140.880999999999,NA,58.6,NA,23.999999999999993,80,28,872.1,89.095,36.4,7.9,123
Орловская область,2002,2600.4,47.46518727087719,1194,35657.4,5132.361242958373,NA,59.4,NA,23.9,135,30,862.9,100.489,39.8,6.7,149
Орловская область,2003,2931,36.53415632595625,1199,42073.3,5950.063475549062,NA,60.1,NA,23.699999999999996,170,47,852.7,102.781,41.5,8,138
Орловская область,2004,3382.8,36.5,1204,46042.3,7811.6700437399595,NA,60.4,NA,23.9,166,46,841.1,104.471,43.1,6.2,104
Орловская область,2005,3861.1,41,1209,53181.9,9610,34782,60.7,71,24,148,31,828.6,108.3,44.7,6.3,106
Орловская область,2006,4190,41.42273357907666,1210,64801.6,12714.676501656404,40798,60.9,66.6,24.199999999999996,182,32,816.8,214.49,46.5,5.9,133
Орловская область,2007,4834.7,43.566124468965604,1212,77101.2,24118.882935346155,47795,60.9,121,24.300000000000004,171,16,808.3,339.851,46.4,5.5,138
Орловская область,2008,5705.1,40.30680148900409,1214,96669.9,27242,49613,60.7,130,24.599999999999994,199,51,802,254.715,45.1,6,174
Орловская область,2009,6358.2,42.525785173390524,1214,90623.6,19791,40435,60.1,93.2,25.1,192,29,796,252.235,44.9,9.8,173
Орловская область,2010,7157.3,43.9,1215,106196.7,21451,53966,59.6,89.9,25.6,115,46,789.4,272.5,43.2,8.9,171
Орловская область,2011,7636.4,46.2,1217,131198.2,34072,66442,59,182,26.1,165,45,783.4,315.6,41,6.3,204
Орловская область,2012,8132.6,46.1,1218,146103.2,40429,70810,58.2,288,26.6,158,59,778.5,379.8,39.2,5.3,129
Орловская область,2013,9054.6,48,1217,164797,43741,71709,57.4,136,27.1,123,51,772.9,474.5,37.3,5.8,136
Орловская область,2014,10551.1,48.5,1216,178822.5,47580,80157,56.6,125,27.7,86,41,767.6,397.4,33.5,5.1,133
Орловская область,2015,11681.8,48.9,1216,208237.9,47981,104302,55.7,147,28.3,112,29,762.5,526,31.9,6.2,150
Орловская область,2016,12461.1,50.7,1214,228583.1,43595.612,105689,55,107,28.7,59,29,757.3,644.4,30.7,6.4,152
Орловская область,2017,12904.3,50.3,1216,231118.4,43669.64,NA,54.2,NA,29.3,57,23,751,976.4,30.9,6.5,145
Орловская область,2018,13542.5,51.7,1216,247105.5,48058.416,NA,53.6,NA,29.9,70,22,743.4,611.9063000000001,30.3,4.9,147
Орловская область,2019,13873.1,52.3,1215,265672.7,55901.936,NA,54.7,NA,28.8,66,31,736.5,759.0566,28.6,5.3,163
Орловская область,2020,14606.6,52.5,1215,NA,55063.909,NA,54.4,NA,29.2,68,11,729.1,730.1,27.4,6.1,153
Рязанская область,2000,1964.5,47.69147647270703,1182,27956.5,6162,NA,57.1,NA,25.999999999999993,128,54,1266.7,206.7,26,9.5,137
Рязанская область,2001,2404.1,49.0332011462645,1186,37054.3,9873.159000000001,NA,57.5,NA,26.200000000000003,118,54,1249.9,318.915,32.7,10.9,144
Рязанская область,2002,2744.7,49.99532622920172,1190,45797.5,7085.669823072076,NA,58.2,NA,26.099999999999994,148,43,1232.3,468.484,38.9,8.1,141
Рязанская область,2003,3148.7,45.01742277870118,1192,59607.2,9514.95900855509,NA,59,NA,25.900000000000006,156,80,1217,632.733,40.5,8.4,145
Рязанская область,2004,3664.9,45.7,1195,69996,18325.951,NA,59.5,NA,25.799999999999997,115,77,1204.9,563.41,44.1,5.8,148
Рязанская область,2005,4176,47.5,1199,84382.7,23629,53929,59.9,616,25.800000000000004,139,82,1194.1,629.6,54.3,5.2,155
Рязанская область,2006,4684.5,43.33030075869851,1199,105491.9,25944.880507999445,65181,60.2,688,25.89999999999999,163,107,1185.1,603.056,53.9,4.9,154
Рязанская область,2007,5730.6,43.3847107072172,1200,121305.2,33630.024718305605,85367,60.2,1056,26.099999999999994,207,114,1177.9,899.418,54.3,3.7,175
Рязанская область,2008,6693.8,44.23563387427366,1201,150151.2,53231,105334,60,1239,26.400000000000006,132,103,1171.1,1042.424,56.1,5.4,177
Рязанская область,2009,7390,46.74197816637901,1201,153634.1,38036,96548,59.6,940,26.800000000000004,128,97,1164.9,915.91,54.6,9,183
Рязанская область,2010,8271.8,49.4,1200,179127.9,40622,129847,59.1,1527,27.2,100,82,1156.8,1169.6,54.6,8.4,174
Рязанская область,2011,8716.3,50.4,1199,214142.6,53163,148009,58.5,1806,27.6,89,68,1150.1,1109.3,54.1,7.2,199
Рязанская область,2012,9455.8,51.9,1197,253881.6,66705,173419,57.8,2237,28.1,122,74,1146.5,1202.4,49.5,4.6,195
Рязанская область,2013,10266,51,1196,279286.5,75531,191486,57,2466,28.5,70,80,1142.7,1400.7,46.2,4.7,207
Рязанская область,2014,11274,52.8,1196,295611.7,60558,200669,56.2,2033,29,75,73,1138.1,1472.4,38.5,4.4,190
Рязанская область,2015,12447,53,1195,323131.8,54190,250368,55.4,2402,29.5,115,88,1132.8,2206.9,35.6,4.7,210
Рязанская область,2016,13329.6,57.1,1193,366211.3,50892.658,251463,54.6,1465,29.9,97,85,1128.4,2026.2,33,4.4,218
Рязанская область,2017,13846.8,59.1,1191,395276.9,62286.241,NA,53.9,NA,30.3,120,90,1124.1,1594.4,32.7,4.1,189
Рязанская область,2018,14661.3,59.4,1190,416183.2,62741.419,NA,53.4,NA,30.7,143,115,1117.8,1965.125,30.7,4.2,179
Рязанская область,2019,15030.2,61.4,1186,436043.2,69044.153,NA,54.4,NA,29.7,127,64,1111.5,2048.3025,30,3.9,173
Рязанская область,2020,15972.23,62.6,1184,NA,61925.937,NA,54.1,NA,29.9,114,45,1103.6,1449.1,29.7,5.4,166
Смоленская область,2000,1886.1,44.980823180235,1184,28140.6,6701,NA,58.9,NA,23.500000000000007,36,12,1090.8,80.2,18.2,12.3,45
Смоленская область,2001,2280.4,47.447232079927794,1191,36016.3,9071.680999999999,NA,59.6,NA,23.499999999999993,20,13,1072.7,114.147,19.4,9.9,42
Смоленская область,2002,2699.8,49.50579093854831,1200,42166.1,9720.873278196414,NA,60.5,NA,23.400000000000006,35,9,1054.6,119.411,28.8,11.1,51
Смоленская область,2003,3046.8,37.779736684960326,1201,49085.7,11426.920548695487,NA,61.4,NA,23.199999999999996,38,28,1042.5,193.927,30.3,10.8,54
Смоленская область,2004,3464.5,36.8,1202,56113.9,11315.47196571227,NA,62,NA,23.200000000000003,54,9,1035.7,174.74,32,9.1,58
Смоленская область,2005,3975.6,39.2,1202,65525.6,14371,51398,62.5,620,23.099999999999994,48,4,1028.9,203.3,41.4,7.7,59
Смоленская область,2006,4439.2,40.3341979348675,1200,79043.4,16029.035841576502,58954,62.9,685,23.199999999999996,40,16,1021.7,485.191,42.7,8.1,75
Смоленская область,2007,5237.6,41.03383805084299,1201,95703.4,25178.099582990086,75328,62.8,851,23.5,42,8,1013.5,674.653,44.2,6.7,87
Смоленская область,2008,6266,40.727818432779856,1200,121601.3,37562,86744,62.6,1306,23.699999999999996,63,10,1004.9,685.231,46,7,85
Смоленская область,2009,7051.1,43.08408801194427,1199,125348.9,34633,80049,62,950,24.200000000000003,43,9,996.9,829.793,45.5,7.8,64
Смоленская область,2010,8165.2,45.4,1198,154681.1,48833,105017,61.3,1104,24.8,61,14,987.9,787.4,48.2,7.4,64
Смоленская область,2011,8626.3,42.5,1189,180811.5,56872,121947,60.8,1270,25.2,62,9,981.7,871.6,43.4,7.6,70
Смоленская область,2012,9423.3,44.6,1180,201817,56435,129460,60,1777,25.8,56,14,977.8,855.5,41.4,5.7,60
Смоленская область,2013,10150.5,47,1179,225887.1,55931,137851,59.1,1990,26.3,43,28,971.5,966.7,40.2,5.2,64
Смоленская область,2014,11934.8,49.1,1170,234710.1,56587,140286,58.3,1398,26.8,40,10,966.3,1052.8,33.6,5.1,58
Смоленская область,2015,13136.2,50.6,1170,256706.8,55043,178438,57.3,1026,27.4,42,10,961.7,1323.9,26.2,6.2,62
Смоленская область,2016,13949.7,52.4,1169,283725.5,58728.152,180557,56.5,1404,28,24,16,955.9,1414.8,24.3,6.1,54
Смоленская область,2017,14356.1,55.2,1156,313615.8,57495.579,NA,55.9,NA,28.4,41,19,951.3,1604.5,21.7,5.7,58
Смоленская область,2018,15080.4,55.5,1147,335059.9,70900.487,NA,55.4,NA,28.9,39,11,945.9,1723.0368999999998,21.5,5.1,60
Смоленская область,2019,15173.3,56.4,1147,348061.5,70524.705,NA,56.4,NA,28,27,13,938.6,1492.7923999999998,21.7,5.2,69
Смоленская область,2020,15894.35,58.1,1158,NA,64759.313,NA,55.8,NA,28.6,24,12,928,1651.3,21.6,5.3,75
Тамбовская область,2000,1914.6,47.63311528451853,1179,23387.3,2527,NA,56.7,NA,25.39999999999999,76,3,1222.3,228.9,25,8.3,154
Тамбовская область,2001,2209.2,49.93694342924795,1182,31086.6,3772.29,NA,57.1,NA,25.6,63,NA,1203.5,358.635,26.3,12,159
Тамбовская область,2002,2618.3,57.21082043420207,1186,38897.8,5340.987924224994,NA,58,NA,25.400000000000006,67,1,1183.8,294.111,31,9.5,168
Тамбовская область,2003,2877.7,52.134438090792386,1186,46877.7,8257.462751774254,NA,59,NA,25.099999999999994,85,6,1168.1,420.98,33.1,9.1,160
Тамбовская область,2004,3492.2,52.6,1184,56775,11316.361428756049,NA,59.7,NA,25,74,6,1156.3,456.515,35,9.5,163
Тамбовская область,2005,3917,55.6,1184,63614.8,14698,23070,60.2,55.6,25,74,5,1144.7,499.5,41.7,8.6,169
Тамбовская область,2006,4555.1,55.361529354389326,1184,79766.2,19666.82303574441,26668,60.5,34.5,25.200000000000003,71,10,1132.8,463.199,43.9,8.7,165
Тамбовская область,2007,5212.8,53.631731027155496,1183,106039.6,30860.871163319513,39039,60.4,101,25.500000000000007,77,20,1121.7,873.177,42.8,9.2,181
Тамбовская область,2008,6145.8,54.57834017368529,1183,120836,42701,43779,60.3,82.4,25.700000000000003,92,21,1112.1,840.842,43.9,9.1,186
Тамбовская область,2009,6861.5,54.927872155462055,1183,136323.9,48795,46862,59.8,195,26.299999999999997,92,22,1103.7,636.517,42.8,9.1,180
Тамбовская область,2010,7870.9,56.7,1182,143902.4,53980,50413,59.4,97.8,26.7,68,32,1094.7,805.4,42.2,7.8,179
Тамбовская область,2011,8564.7,57.5,1176,173283.1,68302,80490,58.9,96.9,27.2,72,32,1086.1,918.5,38.7,6.6,188
Тамбовская область,2012,9117.9,55.9,1169,203331.5,82921,83331,58.3,115,27.7,71,19,1079.2,953.2,36,4.9,193
Тамбовская область,2013,9710.2,53.7,1164,236335.9,98227,89453,57.7,163,28.1,95,24,1072.3,1440.4,34.5,4.6,195
Тамбовская область,2014,10827.6,56.7,1157,285656.5,110597,100852,57,158,28.6,86,33,1065.7,2297,33.1,4.3,196
Тамбовская область,2015,12185.1,58.1,1170,317213.7,117641,126629,55.9,173,29.3,104,14,1056.4,2182.6,29.2,4.6,202
Тамбовская область,2016,12709,60.4,1171,320623.4,105033.385,137364,55.1,127,29.9,53,24,1045.3,1666.8,29.7,4.5,176
Тамбовская область,2017,12903.3,60.6,1167,320572.4,111073.129,NA,54.5,NA,30.5,85,27,1036.9,1079.2,28.6,4.4,184
Тамбовская область,2018,13550.3,61.6,1173,352202.6,106230.33,NA,53.6,NA,31.3,82,21,1024.7,921.0773,27.8,4.1,164
Тамбовская область,2019,14025.6,61.8,1172,354301.8,90718.856,NA,54.6,NA,30.3,93,27,1011.4,972.6543,27.9,3.9,163
Тамбовская область,2020,14851.54,62,1172,NA,97284.576,NA,54.2,NA,30.7,67,22,1000.6,1096.2,27.8,4.6,147
Тверская область,2000,1964.6,47.586413826212194,1210,35341.1,9555,NA,56.9,NA,25.800000000000004,98,110,1531.7,490.2,27,9.1,484
Тверская область,2001,2369.6,48.79162467348156,1217,46986.4,10687.407000000001,NA,57.3,NA,26,114,94,1505.5,719.793,30.1,7.5,510
Тверская область,2002,2868.2,53.420466163090886,1223,55732.6,14352.651109455985,NA,58.1,NA,25.800000000000004,120,78,1478.5,881.519,35.2,4.7,499
Тверская область,2003,3275.5,45.00525762355415,1228,68805.3,22093.758664957728,NA,59,NA,25.5,119,87,1456.7,1117.602,36.2,6.6,477
Тверская область,2004,3826.5,42.7,1231,88081.5,29791.455589992867,NA,59.6,NA,25.4,136,94,1440.2,1212.129,39.4,5.4,472
Тверская область,2005,4428.5,38,1233,96897.4,23845,59322,60.1,225,25.4,145,69,1423.9,1482.3,40.1,5.8,477
Тверская область,2006,4864.4,36.11168377674998,1231,127363.8,24325.865171182075,73050,60.2,469,25.599999999999994,138,62,1407.1,2084.912,43.2,4.5,474
Тверская область,2007,5808.5,37.5183413957338,1227,156034.6,36383.69348775873,90524,60.2,521,25.700000000000003,109,74,1392.9,2806.045,44.7,4.1,464
Тверская область,2008,6669.7,37.27746007941193,1222,192283,50222,119022,60,822,25.799999999999997,95,76,1381.2,3055.846,42.7,5.1,442
Тверская область,2009,7643.2,38.43552675833281,1218,197687,70047,103601,59.5,384,26.200000000000003,85,98,1370.4,2768.735,44,7.7,477
Тверская область,2010,8458.2,41.4,1215,219004.9,82618,124106,59,922,26.5,82,95,1357.7,2924.7,42.8,6.6,462
Тверская область,2011,8919.3,44.2,1211,255073,94276,142949,58.4,1343,26.9,68,90,1346.2,3294.1,39.9,6,430
Тверская область,2012,9859.6,38.7,1208,268063.9,80464,165889,57.6,1961,27.3,88,95,1338.2,4085.7,38.9,5,445
Тверская область,2013,10724.7,41,1203,298669.2,80536,179909,56.9,1772,27.7,79,101,1329.7,3595.7,36.8,5.3,418
Тверская область,2014,12037.5,44.2,1201,316613.2,84039,183905,56,968,28.2,81,101,1320.2,4140.9,34,5.3,390
Тверская область,2015,13231.4,46.8,1199,329616,73462,198376,55.1,1266,28.7,134,71,1309.9,4690,29.2,5.6,375
Тверская область,2016,13836.6,47.7,1198,397438.9,93427.292,216934,54.4,1070,29,105,64,1300.8,4786.3,25.8,5.8,351
Тверская область,2017,14117.8,50.3,1196,420671.5,100743.864,NA,53.7,NA,29.5,138,67,1290.3,4644.3,25,4.5,334
Тверская область,2018,14779.4,52.3,1194,471065.5,104501.124,NA,53.1,NA,30,130,58,1276.8,4358.2818,24.5,4.1,309
Тверская область,2019,15143.2,55.2,1191,485166.6,88348.154,NA,54.3,NA,28.8,124,80,1265,4894.8405,23.6,4,305
Тверская область,2020,15954.52,55.9,1190,NA,78408.87,NA,54,NA,29.1,101,63,1253,5227.4,22.7,4.4,293
Тульская область,2000,1922.7,47.20046847550263,1209,42061.3,10197,NA,57.3,NA,26.700000000000003,169,78,1731.5,431.5,24.2,10,239
Тульская область,2001,2238.8,48.1514167287563,1214,52891.2,7870.916,NA,57.8,NA,26.700000000000003,223,65,1706.9,735.495,25.8,5.3,236
Тульская область,2002,2629,54.45251564104363,1221,65416.3,9538.70006092358,NA,58.4,NA,26.699999999999996,243,58,1682,709.844,37.8,6.1,207
Тульская область,2003,3076.7,47.61959538154054,1224,72258,13655.22186523595,NA,59.3,NA,26.299999999999997,262,70,1659.5,704.231,42.2,5.3,211
Тульская область,2004,3589.2,47.1,1227,88119.6,14031.531148901178,NA,59.7,NA,26.39999999999999,286,80,1640.5,895.841,41.3,4.7,200
Тульская область,2005,4075.3,49.1,1230,116221.2,20804,125102,60.2,955,26.299999999999997,245,78,1623.5,891,43.8,5,197
Тульская область,2006,4544.5,47.145233638029524,1232,142240.1,24361.103408586034,144827,60.3,1265,26.5,200,100,1607.7,905.816,46.3,2.8,190
Тульская область,2007,5343.5,47.04045364036109,1233,174110.9,36208.139566932005,189131,60.2,1820,26.799999999999997,159,80,1594,1006.621,55,2.6,201
Тульская область,2008,6127.7,46.91294205436737,1232,231730.8,55363,246030,60.1,2678,26.9,194,91,1582.2,1476.654,52.2,3.4,188
Тульская область,2009,7020.2,46.80154777961907,1232,214925.4,61518,190036,59.6,1895,27.300000000000004,211,73,1570.5,1376.882,52.2,6,188
